2024-05-23 10:16:45,240 INFO    StreamThr :234680 [internal.py:wandb_internal():85] W&B internal server running at pid: 234680, started at: 2024-05-23 10:16:45.239555
2024-05-23 10:16:45,920 DEBUG   HandlerThread:234680 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-107-generic-x86_64-with-glibc2.10', 'python': '3.8.0', 'heartbeatAt': '2024-05-23T01:16:45.903104', 'startedAt': '2024-05-23T01:16:45.233706', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/smartcps/AirSim/PythonClient/Create_adversarial_path_for_vehicle_in_AirSim/Scenarios2_(Train_Adversarial_Vehicle)/Case2/right_side/main.py', 'codePathLocal': 'main.py', 'codePath': 'Scenarios2_(Train_Adversarial_Vehicle)/Case2/right_side/main.py', 'git': {'remote': 'https://github.com/JaeMin98/Create_adversarial_path_for_vehicle_in_AirSim.git', 'commit': 'b597d4a72c811f108fd6939b66d7cf2fdaf13ba8'}, 'email': '81763871+JaeMin98@users.noreply.github.com', 'root': '/home/smartcps/AirSim/PythonClient/Create_adversarial_path_for_vehicle_in_AirSim', 'host': 'smartcps-System-Product-Name', 'username': 'smartcps', 'executable': '/home/smartcps/anaconda3/envs/car3/bin/python', 'cpu_count': 12, 'cpu_count_logical': 20, 'cpu_freq': {'current': 3793.9932, 'min': 800.0, 'max': 4860.0}, 'cpu_freq_per_core': [{'current': 4879.864, 'min': 800.0, 'max': 5100.0}, {'current': 3600.0, 'min': 800.0, 'max': 5100.0}, {'current': 3600.0, 'min': 800.0, 'max': 5100.0}, {'current': 3600.0, 'min': 800.0, 'max': 5100.0}, {'current': 3600.0, 'min': 800.0, 'max': 5100.0}, {'current': 3600.0, 'min': 800.0, 'max': 5100.0}, {'current': 4900.0, 'min': 800.0, 'max': 5100.0}, {'current': 3600.0, 'min': 800.0, 'max': 5100.0}, {'current': 3600.0, 'min': 800.0, 'max': 5100.0}, {'current': 3600.0, 'min': 800.0, 'max': 5100.0}, {'current': 3600.0, 'min': 800.0, 'max': 5100.0}, {'current': 4861.587, 'min': 800.0, 'max': 5100.0}, {'current': 4900.0, 'min': 800.0, 'max': 5100.0}, {'current': 3600.0, 'min': 800.0, 'max': 5100.0}, {'current': 3600.0, 'min': 800.0, 'max': 5100.0}, {'current': 3600.0, 'min': 800.0, 'max': 5100.0}, {'current': 3600.0, 'min': 800.0, 'max': 3900.0}, {'current': 3600.0, 'min': 800.0, 'max': 3900.0}, {'current': 3600.0, 'min': 800.0, 'max': 3900.0}, {'current': 3600.0, 'min': 800.0, 'max': 3900.0}], 'disk': {'/': {'total': 609.5211639404297, 'used': 40.68242645263672}}, 'gpu': 'NVIDIA GeForce RTX 4070 Ti', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4070 Ti', 'memory_total': 12878610432}], 'memory': {'total': 31.148109436035156}}
2024-05-23 10:16:45,921 INFO    HandlerThread:234680 [system_monitor.py:probe():224] Finished collecting system info
2024-05-23 10:16:45,921 INFO    HandlerThread:234680 [system_monitor.py:probe():227] Publishing system info
2024-05-23 10:16:45,921 DEBUG   HandlerThread:234680 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-05-23 10:16:46,769 INFO    Thread-17 :234680 [dir_watcher.py:_on_file_created():271] file/dir created: /home/smartcps/AirSim/PythonClient/Create_adversarial_path_for_vehicle_in_AirSim/Scenarios2_(Train_Adversarial_Vehicle)/Case2/right_side/wandb/run-20240523_101645-zh8y089y/files/conda-environment.yaml
2024-05-23 10:16:48,293 DEBUG   HandlerThread:234680 [system_info.py:_save_conda():222] Saving conda packages done
2024-05-23 10:16:48,294 INFO    HandlerThread:234680 [system_monitor.py:probe():229] Finished publishing system info
2024-05-23 10:16:48,299 DEBUG   SenderThread:234680 [sender.py:send():378] send: files
2024-05-23 10:16:48,299 INFO    SenderThread:234680 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-05-23 10:16:48,481 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: python_packages
2024-05-23 10:16:48,481 DEBUG   SenderThread:234680 [sender.py:send_request():405] send_request: python_packages
2024-05-23 10:16:48,482 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: stop_status
2024-05-23 10:16:48,482 DEBUG   SenderThread:234680 [sender.py:send_request():405] send_request: stop_status
2024-05-23 10:16:48,766 INFO    Thread-17 :234680 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/smartcps/AirSim/PythonClient/Create_adversarial_path_for_vehicle_in_AirSim/Scenarios2_(Train_Adversarial_Vehicle)/Case2/right_side/wandb/run-20240523_101645-zh8y089y/files/conda-environment.yaml
2024-05-23 10:16:48,766 INFO    Thread-17 :234680 [dir_watcher.py:_on_file_created():271] file/dir created: /home/smartcps/AirSim/PythonClient/Create_adversarial_path_for_vehicle_in_AirSim/Scenarios2_(Train_Adversarial_Vehicle)/Case2/right_side/wandb/run-20240523_101645-zh8y089y/files/wandb-metadata.json
2024-05-23 10:16:48,767 INFO    Thread-17 :234680 [dir_watcher.py:_on_file_created():271] file/dir created: /home/smartcps/AirSim/PythonClient/Create_adversarial_path_for_vehicle_in_AirSim/Scenarios2_(Train_Adversarial_Vehicle)/Case2/right_side/wandb/run-20240523_101645-zh8y089y/files/requirements.txt
2024-05-23 10:16:48,805 DEBUG   SenderThread:234680 [sender.py:send():378] send: telemetry
2024-05-23 10:16:49,032 INFO    wandb-upload_0:234680 [upload_job.py:push():130] Uploaded file /tmp/tmpjcmr3c5vwandb/vgfndv6z-wandb-metadata.json
2024-05-23 10:16:50,806 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 10:16:55,806 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 10:17:00,593 DEBUG   SenderThread:234680 [sender.py:send():378] send: telemetry
2024-05-23 10:17:00,593 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 10:17:00,594 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 10:17:00,769 INFO    Thread-17 :234680 [dir_watcher.py:_on_file_created():271] file/dir created: /home/smartcps/AirSim/PythonClient/Create_adversarial_path_for_vehicle_in_AirSim/Scenarios2_(Train_Adversarial_Vehicle)/Case2/right_side/wandb/run-20240523_101645-zh8y089y/files/output.log
2024-05-23 10:17:01,596 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 10:17:02,770 INFO    Thread-17 :234680 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/smartcps/AirSim/PythonClient/Create_adversarial_path_for_vehicle_in_AirSim/Scenarios2_(Train_Adversarial_Vehicle)/Case2/right_side/wandb/run-20240523_101645-zh8y089y/files/output.log
2024-05-23 10:17:03,482 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: stop_status
2024-05-23 10:17:03,482 DEBUG   SenderThread:234680 [sender.py:send_request():405] send_request: stop_status
2024-05-23 10:17:06,715 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 10:17:11,716 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 10:17:12,693 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 10:17:12,694 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 10:17:12,694 DEBUG   SenderThread:234680 [sender.py:send():378] send: history
2024-05-23 10:17:12,695 DEBUG   SenderThread:234680 [sender.py:send_request():405] send_request: summary_record
2024-05-23 10:17:12,698 INFO    SenderThread:234680 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-23 10:17:12,701 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 10:17:12,702 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 10:17:12,702 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 10:17:12,702 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 10:17:12,702 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 10:17:12,702 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 10:17:12,773 INFO    Thread-17 :234680 [dir_watcher.py:_on_file_created():271] file/dir created: /home/smartcps/AirSim/PythonClient/Create_adversarial_path_for_vehicle_in_AirSim/Scenarios2_(Train_Adversarial_Vehicle)/Case2/right_side/wandb/run-20240523_101645-zh8y089y/files/wandb-summary.json
2024-05-23 10:17:14,773 INFO    Thread-17 :234680 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/smartcps/AirSim/PythonClient/Create_adversarial_path_for_vehicle_in_AirSim/Scenarios2_(Train_Adversarial_Vehicle)/Case2/right_side/wandb/run-20240523_101645-zh8y089y/files/output.log
2024-05-23 10:17:17,708 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 10:17:18,482 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: stop_status
2024-05-23 10:17:18,482 DEBUG   SenderThread:234680 [sender.py:send_request():405] send_request: stop_status
2024-05-23 10:17:18,774 INFO    Thread-17 :234680 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/smartcps/AirSim/PythonClient/Create_adversarial_path_for_vehicle_in_AirSim/Scenarios2_(Train_Adversarial_Vehicle)/Case2/right_side/wandb/run-20240523_101645-zh8y089y/files/config.yaml
2024-05-23 10:17:23,726 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 10:17:24,799 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 10:17:24,800 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 10:17:24,800 DEBUG   SenderThread:234680 [sender.py:send():378] send: history
2024-05-23 10:17:24,800 DEBUG   SenderThread:234680 [sender.py:send_request():405] send_request: summary_record
2024-05-23 10:17:24,805 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 10:17:24,805 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 10:17:24,805 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 10:17:24,806 INFO    SenderThread:234680 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-23 10:17:24,806 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 10:17:24,806 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 10:17:24,806 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 10:17:25,776 INFO    Thread-17 :234680 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/smartcps/AirSim/PythonClient/Create_adversarial_path_for_vehicle_in_AirSim/Scenarios2_(Train_Adversarial_Vehicle)/Case2/right_side/wandb/run-20240523_101645-zh8y089y/files/wandb-summary.json
2024-05-23 10:17:26,777 INFO    Thread-17 :234680 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/smartcps/AirSim/PythonClient/Create_adversarial_path_for_vehicle_in_AirSim/Scenarios2_(Train_Adversarial_Vehicle)/Case2/right_side/wandb/run-20240523_101645-zh8y089y/files/output.log
2024-05-23 10:17:28,807 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 10:17:33,482 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: stop_status
2024-05-23 10:17:33,483 DEBUG   SenderThread:234680 [sender.py:send_request():405] send_request: stop_status
2024-05-23 10:17:34,794 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 10:17:36,911 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 10:17:36,912 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 10:17:36,912 DEBUG   SenderThread:234680 [sender.py:send():378] send: history
2024-05-23 10:17:36,913 DEBUG   SenderThread:234680 [sender.py:send_request():405] send_request: summary_record
2024-05-23 10:17:36,916 INFO    SenderThread:234680 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-23 10:17:36,916 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 10:17:36,916 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 10:17:36,917 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 10:17:36,917 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 10:17:36,917 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 10:17:36,917 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 10:17:37,780 INFO    Thread-17 :234680 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/smartcps/AirSim/PythonClient/Create_adversarial_path_for_vehicle_in_AirSim/Scenarios2_(Train_Adversarial_Vehicle)/Case2/right_side/wandb/run-20240523_101645-zh8y089y/files/wandb-summary.json
2024-05-23 10:17:38,780 INFO    Thread-17 :234680 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/smartcps/AirSim/PythonClient/Create_adversarial_path_for_vehicle_in_AirSim/Scenarios2_(Train_Adversarial_Vehicle)/Case2/right_side/wandb/run-20240523_101645-zh8y089y/files/output.log
2024-05-23 10:17:39,918 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 10:17:44,919 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 10:17:45,873 DEBUG   SystemMonitor:234680 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-23 10:17:45,875 DEBUG   SenderThread:234680 [sender.py:send():378] send: stats
2024-05-23 10:17:48,482 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: stop_status
2024-05-23 10:17:48,483 DEBUG   SenderThread:234680 [sender.py:send_request():405] send_request: stop_status
2024-05-23 10:17:49,015 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 10:17:49,016 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 10:17:49,016 DEBUG   SenderThread:234680 [sender.py:send():378] send: history
2024-05-23 10:17:49,016 DEBUG   SenderThread:234680 [sender.py:send_request():405] send_request: summary_record
2024-05-23 10:17:49,017 INFO    SenderThread:234680 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-23 10:17:49,021 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 10:17:49,021 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 10:17:49,021 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 10:17:49,021 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 10:17:49,021 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 10:17:49,021 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 10:17:49,784 INFO    Thread-17 :234680 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/smartcps/AirSim/PythonClient/Create_adversarial_path_for_vehicle_in_AirSim/Scenarios2_(Train_Adversarial_Vehicle)/Case2/right_side/wandb/run-20240523_101645-zh8y089y/files/wandb-summary.json
2024-05-23 10:17:50,022 DEBUG   HandlerThread:234680 [handler.py:handle_request():158] handle_request: status_report
